timestamp,item_id,packet_size
1764770123.117553,1000,1271
1764770123.117653,1000,747
1764770123.117753,2,1139
1764770123.117853,1000,394
1764770123.117953,3,978
1764770123.118053,39,152
1764770123.118153,15,1278
1764770123.118253,1000,1055
1764770123.118353,4,958
1764770123.118453,1000,1067
1764770123.118553,27,1469
1764770123.118653,2,928
1764770123.118753,1,322
1764770123.118853,10,1185
1764770123.118953,14,389
1764770123.119053,721,814
1764770123.119153,136,73
1764770123.119253,2,1069
1764770123.119353,14,1021
1764770123.119453,11,1498
1764770123.119553,1000,472
1764770123.119653,41,1478
1764770123.119753,4,1182
1764770123.119853,1000,538
1764770123.119953,1000,703
1764770123.120053,1000,234
1764770123.120153,1,1022
1764770123.120253,657,987
1764770123.120353,3,799
1764770123.120453,1000,342
1764770123.120553,2,243
1764770123.120653,1000,863
1764770123.120753,1000,1128
1764770123.120853,14,211
1764770123.120953,1,1144
1764770123.121053,1,943
1764770123.121153,17,886
1764770123.121253,3,122
1764770123.121353,3,812
1764770123.121453,25,672
1764770123.121553,82,1175
1764770123.121653,16,1477
1764770123.121753,2,467
1764770123.121853,738,1367
1764770123.121953,1000,1313
1764770123.122053,2,434
1764770123.122153,863,244
1764770123.122253,1000,717
1764770123.122353,1000,211
1764770123.122453,1000,531
1764770123.122553,3,630
1764770123.122653,24,408
1764770123.122753,1000,869
1764770123.122853,1000,517
1764770123.122953,1000,435
1764770123.123053,1000,1295
1764770123.123153,2,1381
1764770123.123253,21,1391
1764770123.123353,1000,690
1764770123.123453,24,970
1764770123.123553,245,289
1764770123.123653,127,1084
1764770123.123753,1000,1075
1764770123.123853,1000,84
1764770123.123953,2,826
1764770123.124053,1000,483
1764770123.124153,2,522
1764770123.124253,1000,439
1764770123.124353,49,863
1764770123.124453,19,423
1764770123.124553,242,1372
1764770123.124653,3,1049
1764770123.124753,1000,139
1764770123.124853,8,174
1764770123.124953,4,314
1764770123.125053,163,325
1764770123.125153,410,1126
1764770123.125253,1,632
1764770123.125353,25,415
1764770123.125453,11,688
1764770123.125553,1000,576
1764770123.125653,530,1038
1764770123.125753,1000,1103
1764770123.125853,9,775
1764770123.125953,1,203
1764770123.126053,1,200
1764770123.126153,1,810
1764770123.126253,4,1207
1764770123.126353,1000,348
1764770123.126453,6,913
1764770123.126553,185,1226
1764770123.126653,477,1240
1764770123.126753,1000,125
1764770123.126853,1000,301
1764770123.126953,8,790
1764770123.127053,7,1305
1764770123.127153,1000,957
1764770123.127253,2,289
1764770123.127353,2,840
1764770123.127453,1,569
1764770123.127553,12,398
1764770123.127653,2,175
1764770123.127753,1,1277
1764770123.127853,3,811
1764770123.127953,1000,743
1764770123.128053,2,796
1764770123.128153,278,1102
1764770123.128253,1,1289
1764770123.128353,17,461
1764770123.128453,1,603
1764770123.128553,16,1380
1764770123.128653,50,625
1764770123.128753,211,735
1764770123.128853,1000,426
1764770123.128953,29,192
1764770123.129053,1000,1179
1764770123.129153,6,892
1764770123.129253,1,1251
1764770123.129353,199,1406
1764770123.129453,42,1265
1764770123.129553,1000,557
1764770123.129653,1,702
1764770123.129753,51,894
1764770123.129853,1000,229
1764770123.129953,4,1174
1764770123.130053,6,437
1764770123.130153,12,635
1764770123.130253,428,1310
1764770123.130353,1,1202
1764770123.130453,2,1497
1764770123.130553,1,1327
1764770123.130653,5,171
1764770123.130753,1000,323
1764770123.130853,7,661
1764770123.130953,6,249
1764770123.131053,36,1083
1764770123.131153,1000,836
1764770123.131253,1,1214
1764770123.131353,1,107
1764770123.131453,14,55
1764770123.131553,2,380
1764770123.131653,1,1393
1764770123.131753,1000,191
1764770123.131853,1000,1362
1764770123.131953,1,541
1764770123.132053,1000,1438
1764770123.132153,48,1233
1764770123.132253,1,1336
1764770123.132353,6,1079
1764770123.132453,1000,303
1764770123.132553,64,874
1764770123.132653,104,535
1764770123.132753,1,358
1764770123.132853,74,338
1764770123.132953,5,696
1764770123.133053,1000,281
1764770123.133153,2,445
1764770123.133253,13,362
1764770123.133353,1000,1163
1764770123.133453,5,1446
1764770123.133553,1000,1160
1764770123.133653,40,413
1764770123.133753,1,773
1764770123.133853,21,196
1764770123.133953,1000,241
1764770123.134053,2,1372
1764770123.134153,1000,1056
1764770123.134253,1,482
1764770123.134353,2,1246
1764770123.134453,10,1350
1764770123.134553,1,674
1764770123.134653,7,568
1764770123.134753,1000,156
1764770123.134853,28,242
1764770123.134953,70,873
1764770123.135053,65,1211
1764770123.135153,5,386
1764770123.135253,3,1406
1764770123.135353,1,385
1764770123.135453,172,1338
1764770123.135553,1000,42
1764770123.135653,1,1006
1764770123.135753,70,606
1764770123.135853,1000,1230
1764770123.135953,14,539
1764770123.136053,1,610
1764770123.136153,384,866
1764770123.136253,2,976
1764770123.136353,4,796
1764770123.136453,2,845
1764770123.136553,4,1263
1764770123.136653,1000,868
1764770123.136753,4,355
1764770123.136853,4,603
1764770123.136953,16,508
1764770123.137053,39,752
1764770123.137153,1000,1120
1764770123.137253,22,1387
1764770123.137353,4,872
1764770123.137453,10,336
1764770123.137553,4,1064
1764770123.137653,38,810
1764770123.137753,1000,273
1764770123.137853,1,358
1764770123.137953,4,295
1764770123.138053,40,73
1764770123.138153,12,209
1764770123.138253,1000,653
1764770123.138353,1,1332
1764770123.138453,41,638
1764770123.138553,3,1019
1764770123.138653,43,61
1764770123.138753,144,782
1764770123.138853,3,470
1764770123.138953,1000,1128
1764770123.139053,1000,167
1764770123.139153,1,1292
1764770123.139253,3,1202
1764770123.139353,15,106
1764770123.139453,1,1302
1764770123.139553,1,260
1764770123.139653,1,1047
1764770123.139753,2,570
1764770123.139853,1,607
1764770123.139953,3,721
1764770123.140053,1000,526
1764770123.140153,1,462
1764770123.140253,64,1095
1764770123.140353,14,519
1764770123.140453,1,1454
1764770123.140553,19,1238
1764770123.140653,1,504
1764770123.140753,1000,122
1764770123.140853,1,651
1764770123.140953,1000,406
1764770123.141053,3,149
1764770123.141153,2,621
1764770123.141253,3,1420
1764770123.141353,32,799
1764770123.141453,1,902
1764770123.141553,3,1179
1764770123.141653,1,1166
1764770123.141753,1000,1288
1764770123.141853,1000,183
1764770123.141953,1000,452
1764770123.142053,26,804
1764770123.142153,5,381
1764770123.142253,1000,986
1764770123.142353,1000,931
1764770123.142453,13,471
1764770123.142553,2,1141
1764770123.142653,45,1270
1764770123.142753,1,1090
1764770123.142853,1000,1023
1764770123.142953,1000,289
1764770123.143053,8,157
1764770123.143153,21,179
1764770123.143253,377,964
1764770123.143353,1000,121
1764770123.143453,1,801
1764770123.143553,2,729
1764770123.143653,2,727
1764770123.143753,241,859
1764770123.143853,1,66
1764770123.143953,9,1143
1764770123.144053,14,1346
1764770123.144153,1,384
1764770123.144253,155,673
1764770123.144353,325,1083
1764770123.144453,1,761
1764770123.144553,20,653
1764770123.144653,79,1448
1764770123.144753,1,1354
1764770123.144853,151,927
1764770123.144953,1000,637
1764770123.145053,2,313
1764770123.145153,25,813
1764770123.145253,1,269
1764770123.145353,35,717
1764770123.145453,5,910
1764770123.145553,28,315
1764770123.145653,3,676
1764770123.145753,13,1331
1764770123.145853,1,593
1764770123.145953,3,1164
1764770123.146053,2,571
1764770123.146153,16,1147
1764770123.146253,1,956
1764770123.146353,44,1160
1764770123.146453,110,221
1764770123.146553,83,1430
1764770123.146653,10,682
1764770123.146753,11,651
1764770123.146853,3,455
1764770123.146953,956,592
1764770123.147053,1,731
1764770123.147153,25,452
1764770123.147253,67,918
1764770123.147353,1000,566
1764770123.147453,559,554
1764770123.147553,2,790
1764770123.147653,1,192
1764770123.147753,2,1324
1764770123.147853,1000,138
1764770123.147953,15,1339
1764770123.148053,3,398
1764770123.148153,7,1009
1764770123.148253,15,1242
1764770123.148353,36,1491
1764770123.148453,4,58
1764770123.148553,1000,467
1764770123.148653,3,1345
1764770123.148753,1000,255
1764770123.148853,1000,1010
1764770123.148953,4,1068
1764770123.149053,4,498
1764770123.149153,6,263
1764770123.149253,33,476
1764770123.149353,2,1226
1764770123.149453,3,278
1764770123.149553,2,648
1764770123.149653,88,525
1764770123.149753,1000,823
1764770123.149853,14,985
1764770123.149953,130,211
1764770123.150053,356,1397
1764770123.150153,8,974
1764770123.150253,77,417
1764770123.150353,5,1342
1764770123.150453,1000,121
1764770123.150553,2,940
1764770123.150653,5,577
1764770123.150753,1,1389
1764770123.150853,1,155
1764770123.150953,1,1077
1764770123.151053,992,154
1764770123.151153,1000,1066
1764770123.151253,2,213
1764770123.151353,1000,966
1764770123.151453,2,704
1764770123.151553,1,1398
1764770123.151653,1000,602
1764770123.151753,123,1335
1764770123.151853,5,383
1764770123.151953,1,995
1764770123.152053,55,508
1764770123.152153,1000,1105
1764770123.152253,647,322
1764770123.152353,1000,319
1764770123.152453,12,417
1764770123.152553,1000,1294
1764770123.152653,12,166
1764770123.152753,35,206
1764770123.152853,1000,1429
1764770123.152953,189,547
1764770123.153053,3,662
1764770123.153153,899,1451
1764770123.153253,1000,1074
1764770123.153353,1000,168
1764770123.153453,1000,1440
1764770123.153553,2,639
1764770123.153653,2,809
1764770123.153753,1000,1043
1764770123.153853,1,572
1764770123.153953,14,118
1764770123.154053,2,1295
1764770123.154153,4,430
1764770123.154253,729,1313
1764770123.154353,1000,1126
1764770123.154453,1000,1287
1764770123.154553,24,850
1764770123.154653,24,147
1764770123.154753,124,155
1764770123.154853,800,1181
1764770123.154953,1000,705
1764770123.155053,2,908
1764770123.155153,22,624
1764770123.155253,34,480
1764770123.155353,1000,865
1764770123.155453,2,1252
1764770123.155553,1,194
1764770123.155653,1000,958
1764770123.155753,20,719
1764770123.155853,1000,326
1764770123.155953,1,790
1764770123.156053,1000,1134
1764770123.156153,38,1080
1764770123.156253,1,873
1764770123.156353,1000,664
1764770123.156453,1,304
1764770123.156553,1000,383
1764770123.156653,1,320
1764770123.156753,1000,1492
1764770123.156853,405,876
1764770123.156953,9,66
1764770123.157053,1,1200
1764770123.157153,3,1011
1764770123.157253,2,705
1764770123.157353,289,325
1764770123.157453,3,838
1764770123.157553,1,131
1764770123.157653,1,754
1764770123.157753,135,635
1764770123.157853,1,107
1764770123.157953,1,75
1764770123.158053,1000,904
1764770123.158153,1000,263
1764770123.158253,1000,1399
1764770123.158353,17,1305
1764770123.158453,1000,1185
1764770123.158553,1000,1460
1764770123.158653,10,488
1764770123.158753,2,936
1764770123.158853,6,711
1764770123.158953,1000,1147
1764770123.159053,1,946
1764770123.159153,2,662
1764770123.159253,1,1478
1764770123.159353,8,1140
1764770123.159453,1000,141
1764770123.159553,1,1038
1764770123.159653,5,636
1764770123.159753,1,863
1764770123.159853,1000,910
1764770123.159953,1,1164
1764770123.160053,16,459
1764770123.160153,1000,538
1764770123.160253,4,1326
1764770123.160353,1,274
1764770123.160453,1,134
1764770123.160553,419,851
1764770123.160653,1,640
1764770123.160753,1,873
1764770123.160853,4,1373
1764770123.160953,1,485
1764770123.161053,89,1494
1764770123.161153,16,1023
1764770123.161253,32,1311
1764770123.161353,14,844
1764770123.161453,929,653
1764770123.161553,1000,694
1764770123.161653,15,481
1764770123.161753,90,661
1764770123.161853,1000,353
1764770123.161953,1000,792
1764770123.162053,195,539
1764770123.162153,7,625
1764770123.162253,3,405
1764770123.162353,1000,1394
1764770123.162453,1,1076
1764770123.162553,4,1443
1764770123.162653,18,1298
1764770123.162753,85,1468
1764770123.162853,7,214
1764770123.162953,1000,1074
1764770123.163053,1,615
1764770123.163153,6,870
1764770123.163253,1000,1333
1764770123.163353,2,1309
1764770123.163453,2,632
1764770123.163553,1000,1391
1764770123.163653,1,179
1764770123.163753,297,320
1764770123.163853,387,381
1764770123.163953,1000,663
1764770123.164053,11,207
1764770123.164153,4,1363
1764770123.164253,1000,1408
1764770123.164353,21,241
1764770123.164453,13,692
1764770123.164553,225,938
1764770123.164653,1000,607
1764770123.164753,11,1151
1764770123.164853,80,1149
1764770123.164953,1,1023
1764770123.165053,560,840
1764770123.165153,1,697
1764770123.165253,71,892
1764770123.165353,4,379
1764770123.165453,21,1374
1764770123.165553,65,405
1764770123.165653,1000,498
1764770123.165753,336,1136
1764770123.165853,1000,1459
1764770123.165953,1,1273
1764770123.166053,1000,625
1764770123.166153,1,1250
1764770123.166253,79,1210
1764770123.166353,104,724
1764770123.166453,1000,595
1764770123.166553,1,567
1764770123.166653,1000,190
1764770123.166753,1,675
1764770123.166853,10,761
1764770123.166953,645,327
1764770123.167053,15,907
1764770123.167153,3,574
1764770123.167253,94,1136
1764770123.167353,1000,1266
1764770123.167453,12,645
1764770123.167553,1,1064
1764770123.167653,1000,480
1764770123.167753,733,807
1764770123.167853,1,635
1764770123.167953,9,296
1764770123.168053,1,1022
1764770123.168153,197,391
1764770123.168253,6,236
1764770123.168353,1,1463
1764770123.168453,2,583
1764770123.168553,103,1266
1764770123.168653,4,1191
1764770123.168753,4,651
1764770123.168853,1000,89
1764770123.168953,1000,1132
1764770123.169053,1,408
1764770123.169153,1000,48
1764770123.169253,1,742
1764770123.169353,1000,451
1764770123.169453,3,1480
1764770123.169553,5,915
1764770123.169653,14,834
1764770123.169753,169,107
1764770123.169853,2,1318
1764770123.169953,1000,464
1764770123.170053,3,1264
1764770123.170153,22,1293
1764770123.170253,1,266
1764770123.170353,1000,214
1764770123.170453,8,476
1764770123.170553,46,948
1764770123.170653,1000,1014
1764770123.170753,5,592
1764770123.170853,271,428
1764770123.170953,1000,423
1764770123.171053,7,968
1764770123.171153,504,263
1764770123.171253,34,1149
1764770123.171353,1000,65
1764770123.171453,556,680
1764770123.171553,1,896
1764770123.171653,2,230
1764770123.171753,1,45
1764770123.171853,1000,1087
1764770123.171953,1,475
1764770123.172053,9,47
1764770123.172153,1,90
1764770123.172253,8,1237
1764770123.172353,1000,743
1764770123.172453,1000,473
1764770123.172553,67,612
1764770123.172653,1000,555
1764770123.172753,1,1176
1764770123.172853,29,1238
1764770123.172953,1000,901
1764770123.173053,1,1183
1764770123.173153,24,830
1764770123.173253,31,699
1764770123.173353,10,1326
1764770123.173453,19,502
1764770123.173553,7,148
1764770123.173653,2,989
1764770123.173753,1000,1495
1764770123.173853,10,1099
1764770123.173953,1000,366
1764770123.174053,69,776
1764770123.174153,605,129
1764770123.174253,35,846
1764770123.174353,6,779
1764770123.174453,3,1243
1764770123.174553,1000,451
1764770123.174653,3,253
1764770123.174753,1,1396
1764770123.174853,2,785
1764770123.174953,1000,275
1764770123.175053,3,609
1764770123.175153,190,175
1764770123.175253,2,683
1764770123.175353,30,927
1764770123.175453,1000,398
1764770123.175553,34,1196
1764770123.175653,3,718
1764770123.175753,12,118
1764770123.175853,12,174
1764770123.175953,697,936
1764770123.176053,1000,120
1764770123.176153,1000,426
1764770123.176253,6,682
1764770123.176353,104,246
1764770123.176453,9,1406
1764770123.176553,1,122
1764770123.176653,200,206
1764770123.176753,5,396
1764770123.176853,51,418
1764770123.176953,1,371
1764770123.177053,1000,295
1764770123.177153,3,1110
1764770123.177253,357,1009
1764770123.177353,2,165
1764770123.177453,1,1093
1764770123.177553,180,862
1764770123.177653,1000,1247
1764770123.177753,1,791
1764770123.177853,239,918
1764770123.177953,3,1126
1764770123.178053,2,257
1764770123.178153,1,445
1764770123.178253,2,1067
1764770123.178353,4,807
1764770123.178453,23,1434
1764770123.178553,1,1370
1764770123.178653,16,42
1764770123.178753,109,529
1764770123.178853,1000,701
1764770123.178953,1000,116
1764770123.179053,1000,1307
1764770123.179153,3,1027
1764770123.179253,2,1304
1764770123.179353,1000,310
1764770123.179453,1000,338
1764770123.179553,297,1468
1764770123.179653,2,357
1764770123.179753,6,1325
1764770123.179853,2,819
1764770123.179953,27,609
1764770123.180053,111,49
1764770123.180153,1000,1434
1764770123.180253,14,938
1764770123.180353,1,129
1764770123.180453,1,219
1764770123.180553,1,574
1764770123.180653,1000,1493
1764770123.180753,1000,46
1764770123.180853,5,970
1764770123.180953,79,470
1764770123.181053,1000,1116
1764770123.181153,1000,1365
1764770123.181253,1000,1322
1764770123.181353,1000,249
1764770123.181453,46,1076
1764770123.181553,1000,1429
1764770123.181653,1000,556
1764770123.181753,1,961
1764770123.181853,112,1464
1764770123.181953,10,980
1764770123.182053,53,697
1764770123.182153,21,617
1764770123.182253,2,1268
1764770123.182353,4,441
1764770123.182453,35,1279
1764770123.182553,1,1300
1764770123.182653,1000,312
1764770123.182753,186,545
1764770123.182853,1000,1283
1764770123.182953,1000,587
1764770123.183053,13,1347
1764770123.183153,13,400
1764770123.183253,1000,361
1764770123.183353,4,1188
1764770123.183453,25,447
1764770123.183553,4,1338
1764770123.183653,20,93
1764770123.183753,201,873
1764770123.183853,2,1043
1764770123.183953,1000,894
1764770123.184053,1000,577
1764770123.184153,6,921
1764770123.184253,1,855
1764770123.184353,18,895
1764770123.184453,18,1301
1764770123.184553,47,299
1764770123.184653,1000,512
1764770123.184753,1,1172
1764770123.184853,601,1306
1764770123.184953,2,210
1764770123.185053,26,1440
1764770123.185153,4,862
1764770123.185253,5,783
1764770123.185353,1000,963
1764770123.185453,535,451
1764770123.185553,31,1130
1764770123.185653,10,1046
1764770123.185753,1000,1025
1764770123.185853,2,644
1764770123.185953,1000,60
1764770123.186053,1000,1366
1764770123.186153,54,1431
1764770123.186253,1,339
1764770123.186353,50,496
1764770123.186453,1,1079
1764770123.186553,1,255
1764770123.186653,167,1201
1764770123.186753,14,212
1764770123.186853,2,644
1764770123.186953,1000,638
1764770123.187053,1,106
1764770123.187153,3,287
1764770123.187253,4,1358
1764770123.187353,22,226
1764770123.187453,3,515
1764770123.187553,52,648
1764770123.187653,4,710
1764770123.187753,17,455
1764770123.187853,2,1260
1764770123.187953,13,1058
1764770123.188053,1,636
1764770123.188153,2,914
1764770123.188253,10,1456
1764770123.188353,1,1064
1764770123.188453,3,605
1764770123.188553,1000,773
1764770123.188653,1,309
1764770123.188753,1000,1101
1764770123.188853,9,1304
1764770123.188953,1000,467
1764770123.189053,1,1000
1764770123.189153,1,334
1764770123.189253,4,691
1764770123.189353,1,1236
1764770123.189453,5,82
1764770123.189553,143,254
1764770123.189653,704,1105
1764770123.189753,1,999
1764770123.189853,1000,421
1764770123.189953,393,391
1764770123.190053,271,305
1764770123.190153,1000,697
1764770123.190253,1000,131
1764770123.190353,20,1324
1764770123.190453,2,1201
1764770123.190553,36,939
1764770123.190653,3,963
1764770123.190753,1000,1494
1764770123.190853,4,717
1764770123.190953,1,1371
1764770123.191053,1,698
1764770123.191153,1000,1237
1764770123.191253,1000,1200
1764770123.191353,14,306
1764770123.191453,1000,904
1764770123.191553,1000,837
1764770123.191653,1000,236
1764770123.191753,4,624
1764770123.191853,2,281
1764770123.191953,1,1472
1764770123.192053,166,1014
1764770123.192153,12,896
1764770123.192253,2,835
1764770123.192353,30,709
1764770123.192453,1,141
1764770123.192553,90,687
1764770123.192653,262,509
1764770123.192753,1,1410
1764770123.192853,215,459
1764770123.192953,1,1118
1764770123.193053,2,162
1764770123.193153,1,434
1764770123.193253,1000,855
1764770123.193353,210,609
1764770123.193453,2,1290
1764770123.193553,1000,184
1764770123.193653,1000,644
1764770123.193753,1,358
1764770123.193853,1,982
1764770123.193953,3,776
1764770123.194053,3,945
1764770123.194153,6,261
1764770123.194253,53,866
1764770123.194353,1,590
1764770123.194453,1,1325
1764770123.194553,73,540
1764770123.194653,1000,1153
1764770123.194753,1000,420
1764770123.194853,2,1422
1764770123.194953,5,1130
1764770123.195053,607,969
1764770123.195153,1,936
1764770123.195253,1000,1180
1764770123.195353,36,657
1764770123.195453,1000,1442
1764770123.195553,15,419
1764770123.195653,99,866
1764770123.195753,17,1485
1764770123.195853,2,312
1764770123.195953,1,794
1764770123.196053,9,106
1764770123.196153,1,227
1764770123.196253,1000,327
1764770123.196353,610,957
1764770123.196453,346,794
1764770123.196553,3,452
1764770123.196653,1,881
1764770123.196753,6,224
1764770123.196853,3,180
1764770123.196953,1,392
1764770123.197053,13,223
1764770123.197153,3,508
1764770123.197253,3,745
1764770123.197353,1000,1288
1764770123.197453,3,332
1764770123.197553,1000,1365
1764770123.197653,1,720
1764770123.197753,1000,719
1764770123.197853,163,621
1764770123.197953,383,87
1764770123.198053,1000,1491
1764770123.198153,1,1305
1764770123.198253,1000,1448
1764770123.198353,2,429
1764770123.198453,1000,358
1764770123.198553,3,369
1764770123.198653,2,741
1764770123.198753,2,779
1764770123.198853,6,1435
1764770123.198953,2,204
1764770123.199053,1000,443
1764770123.199153,1000,584
1764770123.199253,82,445
1764770123.199353,23,998
1764770123.199453,47,805
1764770123.199553,339,1357
1764770123.199653,1000,1478
1764770123.199753,1,598
1764770123.199853,1000,88
1764770123.199953,3,171
1764770123.200053,9,689
1764770123.200153,3,189
1764770123.200253,876,141
1764770123.200353,2,807
1764770123.200453,202,1234
1764770123.200553,1000,1007
1764770123.200653,12,1025
1764770123.200753,557,792
1764770123.200853,7,1490
1764770123.200953,1,728
1764770123.201053,2,298
1764770123.201153,243,1331
1764770123.201253,1000,169
1764770123.201353,1000,1050
1764770123.201453,4,280
1764770123.201553,7,81
1764770123.201653,1,517
1764770123.201753,9,319
1764770123.201853,6,788
1764770123.201953,52,441
1764770123.202053,37,611
1764770123.202153,46,1113
1764770123.202253,22,938
1764770123.202353,1000,964
1764770123.202453,40,1025
1764770123.202553,38,258
1764770123.202653,1,856
1764770123.202753,1000,1330
1764770123.202853,503,807
1764770123.202953,1000,162
1764770123.203053,1,722
1764770123.203153,1000,240
1764770123.203253,2,1031
1764770123.203353,1000,680
1764770123.203453,17,855
1764770123.203553,1000,599
1764770123.203653,35,194
1764770123.203753,1000,304
1764770123.203853,1000,313
1764770123.203953,432,203
1764770123.204053,1000,552
1764770123.204153,15,109
1764770123.204253,12,544
1764770123.204353,68,179
1764770123.204453,1000,742
1764770123.204553,132,786
1764770123.204653,1,929
1764770123.204753,1000,279
1764770123.204853,1000,611
1764770123.204953,134,1131
1764770123.205053,1,1012
1764770123.205153,1000,1204
1764770123.205253,2,1406
1764770123.205353,1000,344
1764770123.205453,1000,770
1764770123.205553,21,699
1764770123.205653,3,1126
1764770123.205753,46,1323
1764770123.205853,1,799
1764770123.205953,20,85
1764770123.206053,1,178
1764770123.206153,16,1144
1764770123.206253,1000,1309
1764770123.206353,168,216
1764770123.206453,20,418
1764770123.206553,1,1336
1764770123.206653,1,88
1764770123.206753,2,1206
1764770123.206853,1,734
1764770123.206953,3,856
1764770123.207053,88,1120
1764770123.207153,304,320
1764770123.207253,1000,1147
1764770123.207353,19,126
1764770123.207453,734,1459
1764770123.207553,4,661
1764770123.207653,383,576
1764770123.207753,1000,339
1764770123.207853,1000,1277
1764770123.207953,6,815
1764770123.208053,7,1433
1764770123.208153,1,1039
1764770123.208253,47,1202
1764770123.208353,1000,349
1764770123.208453,374,1280
1764770123.208553,116,402
1764770123.208653,1000,1117
1764770123.208753,3,1418
1764770123.208853,8,443
1764770123.208953,78,1470
1764770123.209053,56,1224
1764770123.209153,11,1239
1764770123.209253,1000,747
1764770123.209353,65,214
1764770123.209453,7,564
1764770123.209553,17,398
1764770123.209653,2,1461
1764770123.209753,1,800
1764770123.209853,64,924
1764770123.209953,2,611
1764770123.210053,1000,512
1764770123.210153,57,525
1764770123.210253,14,889
1764770123.210353,3,167
1764770123.210453,4,690
1764770123.210553,5,1374
1764770123.210653,96,1414
1764770123.210753,1,957
1764770123.210853,55,489
1764770123.210953,4,1381
1764770123.211053,2,142
1764770123.211153,1,1015
1764770123.211253,4,1294
1764770123.211353,2,156
1764770123.211453,1,1409
1764770123.211553,1000,1039
1764770123.211653,1000,994
1764770123.211753,1000,627
1764770123.211853,1000,1047
1764770123.211953,167,725
1764770123.212053,156,900
1764770123.212153,178,1008
1764770123.212253,3,651
1764770123.212353,4,1078
1764770123.212453,1,448
1764770123.212553,1,218
1764770123.212653,1000,278
1764770123.212753,20,719
1764770123.212853,42,773
1764770123.212953,82,1469
1764770123.213053,234,946
1764770123.213153,3,681
1764770123.213253,1000,474
1764770123.213353,78,41
1764770123.213453,114,428
1764770123.213553,26,1309
1764770123.213653,1000,590
1764770123.213753,1,322
1764770123.213853,36,117
1764770123.213953,7,310
1764770123.214053,1000,936
1764770123.214153,14,946
1764770123.214253,1000,1120
1764770123.214353,1000,755
1764770123.214453,1,1115
1764770123.214553,1,1150
1764770123.214653,5,998
1764770123.214753,1000,742
1764770123.214853,8,562
1764770123.214953,168,1117
1764770123.215053,1000,1208
1764770123.215153,2,779
1764770123.215253,2,1162
1764770123.215353,1000,537
1764770123.215453,1000,1239
1764770123.215553,1,1106
1764770123.215653,8,870
1764770123.215753,4,352
1764770123.215853,1,827
1764770123.215953,23,149
1764770123.216053,15,1428
1764770123.216153,1,59
1764770123.216253,44,750
1764770123.216353,3,956
1764770123.216453,24,1141
1764770123.216553,1000,79
1764770123.216653,8,1313
1764770123.216753,3,996
1764770123.216853,5,1068
1764770123.216953,13,1484
1764770123.217053,1000,1391
1764770123.217153,2,626
1764770123.217253,1,187
1764770123.217353,3,1068
1764770123.217453,1,1418
1764770123.217553,3,1404
1764770123.217653,11,1182
1764770123.217753,1,583
1764770123.217853,57,1120
1764770123.217953,22,1384
1764770123.218053,1,402
1764770123.218153,10,1228
1764770123.218253,1000,250
1764770123.218353,3,1452
1764770123.218453,1000,1418
1764770123.218553,9,1149
1764770123.218653,40,535
1764770123.218753,4,769
1764770123.218853,1,589
1764770123.218953,2,1252
1764770123.219053,2,870
1764770123.219153,1,1197
1764770123.219253,18,404
1764770123.219353,1,1020
1764770123.219453,2,611
1764770123.219553,212,1005
1764770123.219653,178,1153
1764770123.219753,76,1363
1764770123.219853,2,720
1764770123.219953,4,359
1764770123.220053,2,1090
1764770123.220153,1,489
1764770123.220253,64,122
1764770123.220353,1,255
1764770123.220453,229,525
1764770123.220553,6,824
1764770123.220653,1000,170
1764770123.220753,1,93
1764770123.220853,13,831
1764770123.220953,1,186
1764770123.221053,1,656
1764770123.221153,1000,372
1764770123.221253,1000,454
1764770123.221353,4,1008
1764770123.221453,1000,259
1764770123.221553,1,712
1764770123.221653,141,666
1764770123.221753,7,192
1764770123.221853,1000,650
1764770123.221953,1000,334
1764770123.222053,39,1419
1764770123.222153,1,1329
1764770123.222253,2,743
1764770123.222353,30,1336
1764770123.222453,8,1257
1764770123.222553,5,930
1764770123.222653,14,200
1764770123.222753,205,977
1764770123.222853,2,976
1764770123.222953,1000,892
1764770123.223053,10,774
1764770123.223153,1,733
1764770123.223253,365,338
1764770123.223353,1000,104
1764770123.223453,1000,123
1764770123.223553,20,925
1764770123.223653,39,1017
1764770123.223753,791,798
1764770123.223853,441,1106
1764770123.223953,1,150
1764770123.224053,74,154
1764770123.224153,3,722
1764770123.224253,48,181
1764770123.224353,747,1255
1764770123.224453,5,309
1764770123.224553,4,599
1764770123.224653,2,626
1764770123.224753,28,239
1764770123.224853,1,1493
1764770123.224953,157,1436
1764770123.225053,1000,1493
1764770123.225153,18,608
1764770123.225253,7,400
1764770123.225353,1000,700
1764770123.225453,1,1407
1764770123.225553,1,1356
1764770123.225653,3,244
1764770123.225753,8,536
1764770123.225853,237,1176
1764770123.225953,4,1031
1764770123.226053,86,961
1764770123.226153,1000,498
1764770123.226253,43,1415
1764770123.226353,434,1122
1764770123.226453,1,564
1764770123.226553,66,517
1764770123.226653,928,1210
1764770123.226753,3,478
1764770123.226853,359,714
1764770123.226953,1000,962
1764770123.227053,22,1110
1764770123.227153,1000,933
1764770123.227253,1000,1001
1764770123.227353,1000,465
1764770123.227453,1000,723
1764770123.227553,68,745
1764770123.227653,3,1226
1764770123.227753,8,384
1764770123.227853,1000,443
1764770123.227953,69,1058
1764770123.228053,1000,796
1764770123.228153,40,717
1764770123.228253,5,966
1764770123.228353,1,121
1764770123.228453,247,1435
1764770123.228553,1000,1207
1764770123.228653,1000,1087
